sales_name	gstin
ABSOLUTE BARBEQUE PRIVATE LIMITED	18AALCA4670J1ZB
ABSOLUTE BARBEQUE PRIVATE LIMITED	19AALCA4670J1Z9
ABSOLUTE BARBEQUE PRIVATE LIMITED	21AALCA4670J1ZO
ABSOLUTE BARBEQUE PRIVATE LIMITED	24AALCA4670J1ZI
ABSOLUTE BARBEQUE PRIVATE LIMITED	27AALCA4670J2ZB
ABSOLUTE BARBEQUE PRIVATE LIMITED	29AALCA4670J1Z8
ABSOLUTE BARBEQUE PRIVATE LIMITED	33AALCA4670J1ZJ
ABSOLUTE BARBEQUE PRIVATE LIMITED	36AALCA4670J1ZD
ABSOLUTE BARBEQUE PRIVATE LIMITED	37AALCA4670J2ZA
ABSOLUTE ENGINEERS	27ABBFA1698N1Z0
ABSOLUTE MEDICARE SOLUATION	09AAKCA2831Q1Z6
ABSOLUTE PROJECTS LTD	05AABCA0783G1Z1
ABS PRECISION PVT LTD	06AAKCA0124G1Z7
ABSURE TECHNOLOGIES PRIVATE LIMITED	09AATCA9634J1ZW
ABT INDUSTRIES LTD	33AABCA8402A1ZI
AB TOOLS PVT. TLD.	02AABCA3199C1Z7
ABU DHABI MOTORS	32AAZFA9230B1ZK
ABYZ EDUCATION PVT LTD	29AAUCA1284F1ZC
ACACIA BIOTECH LTD	05AAFCA2710F1ZC
AC AGRO TECHNOLOGY	24AAUFA8760H1Z1
ACB (INDIA) LTD	22AABCA0043K1ZB
ACCELERATED FREEZE DRYING CO LTD	32AABCA9632J1ZR
ACCELERATED FREEZE DRYING CO.LTD	32AABCA9632J1ZR
ACCEL TECHINNOVA PVT LTD	24AATCA1186D1ZQ
ACCENT LIGHTS	27ABEFA8486D1ZA
ACCENT PHARMA CEUTICALS & DIAGNOSTIC S	02AAPFA7312N1ZD
ACCENT PHARMACEUTICALS & DIAGNOSTICS	02AAPFA7312N1ZD
ACCENT PHARMA & DIAGNOSTICS	02AAPFA7312N1ZD
ACCENT PHARMA ( JAMMU )	01AALFA5121H1Z1
ACCENTUS HEALTH CARE	07AANFA2529D1ZP
ACCEPT ORGANIC AND NATURAL PRODUCTS EXIM PRIVATE LIMITED	23AAQCA1628R1Z7
ACCEPTS ORGANIC AND NATURAL PRODUCTS EXIM PVT LTD	23AAQCA1628R1Z7
ACCLAIM INDISTRIES	06AAVFA8829L1ZN
ACCLERATED FREEZE DRYING COMPANY LIMITED	32AABCA9632J1ZR
ACCLIMATE LIFE SCIENCE	22ABDFA6355L1ZG
ACC LTD	09AAACT1507C1ZV
ACCOLADE ELECTRONICS PVT LTD	27AAECA4702E1Z5
ACCORD POWER CONVERSION PVT LTD	36AALCA1647B1ZZ
ACCORD POWER SERVICE CENTER	36ABLFA2964K1Z2
ACCORD TRANSFORMERS & SWITCHGEARS PVT LTD	08AAMCA6949B1ZI
ACCORD TRANSFORMER & SWITCHHGEAR PVT LTD	08AAMCA6949B1ZI
ACCORD WATERTECH & INFRASTUCTURE PVT LTD	27AAICA0006B1ZI
ACCOSTS REMEDIES PVT LTD	09AAECA4748G1ZL
ACCRETE ELETROMECH PVT LTD	27AAJCA5057D1ZS
ACCRETION PHARMACEUTICALS	24AAXFA3348J1Z3
ACCRETION POWER AUTOS	09ABHFA5819M1ZZ
ACCROPOLY METAL INDUSTRIES	20AACCA4532E1ZH
ACCROPOLY METAL INDUSTRIES (P) LTD.	20AACCA4532E1ZH
ACCROPOLY METAL INDUSTRIES P LTD	20AACCA4532E1ZH
ACCROPOLY NINOMIYA INDUSTRIES PVT LTD	19AAJCA3207H1ZT
ACC TRENDS PVT LTD	27AAPCA3168F1ZI
ACCU CAST PRODUCTS	03AAIFA1955C1Z0
ACCUDYNE INDUSTRIES INDIA LTD	33AAACA2935K1ZW
ACCULITE DEVICES	24ABAFA4881C1ZV
ACCU MEASURING SOLUTIONS	27AAQFA9713L1ZV
ACCUMEN ENTERPRISE	24AAIFA8274A1ZQ
ACCUPUNCH SYSTEMS	29ABEFA9822H1Z8
ACCURA CARE PHARMACEUTICALS PVT LTD	02AAFCA6047F1Z4
ACCURATE BEARING COMPONENTS	29AAEFA7688N2ZK
ACCURATE CONNECTION SYSTEM PVT LTD	07AAHCA6901E1ZZ
ACCURATE ENGINEERING	24AAZFA0328C1ZQ
ACCURATE ENGINEERING	27AAXFA0251E1ZK
ACCURATE GAS APPLIANCES PVT LTD	09AAFCA0257R1Z9
ACCURATE GAUGING&INSTRUMENTS PVT LTD	27AABCA5153C1Z5
ACCURATE HELICAL SPRING PVT LTD	27AAICA5832H1ZM
ACCURATE INDUSTRIAL CONTROL P LTD	27AADCA0868Q1Z6
ACCURATE INDUSTRIAL CONTROLS PVT LTD	27AADCA0868Q1Z6
ACCURATE INDUSTRIES	24AATFA3521F1ZP
ACCURATE INDUSTRIES	24AAYFA7682A1Z8
ACCURATE INDUSTRIES	24ACGPP8639N1ZW
ACCURATE INDUSTRIES	27AAAFA1462A1Z8
ACCURATE INDUSTRIES	34AARFA2721K1ZF
ACCURATE MACHINES	24ABOFA6034F1ZM
ACCURATE PACK INDIA	07AMJPA1566A1ZM
ACCURATE PATTERN INDUSTRIES	27ABIFA4895L1ZS
ACCURATE PMS PVT LTD	24AAMCA2528C1Z3
ACCURATE PRODEUCTS CORPORATION PVT LTD	33AAACA5465A1ZA
ACCURATE SPRINGS PVT LTD	33AAACA9174A1Z4
ACCURATE STAMPING	27ACEPP9482H1Z2
ACCURATE WELDARC PVT LTD	22AAGCA9664H1ZK
ACCURA VALVES PVT LTD	06AADCA3862G1ZV
ACCURA VALVES PVT LTD	08AADCA3862G1ZR
ACCURA VALVES PVT LTD	24AADCA3862G1ZX
ACCURA VALVES PVT LTD	27AADCA3862G1ZR
ACCURA VALVES PVT LTD	29AADCA3862G1ZN
ACCURUB TECHNOLOGIES	27ABAFA8970G1ZB
ACCU SPARK ENGINEERS	29AADFA1168Q1Z1
ACCUSPIRALS	29AAYPJ8068P1ZB
ACCUSPIRALS	29ABVPJ1424H2ZE
ACCUTECH PRODUCTS	24AIRPG9353K1ZQ
ACCUWIN PHARMA	08ABGFA7290M1ZX
ACE ANTENNA INDIA PVT LTD	33AAHCA4433H1ZZ
ACE ASSOCIATES	33AAPFA1517K1ZJ
ACE BRASS INDUSTRIES	24ABZPG6714D1ZL
ACECHEM GLOBAL	09ABUFA4895J1ZI
ACE CHEMICAL AGENCIES	09ADDPT3175B1ZL
ACE CLEANROOMS PVT LTD	27AAJCA9552F1ZG
ACE COATING INDIA PVT LTD	27AAHCA0209K1ZV
ACECORP POWER VENTURES INDIA LLP	19ABCFA4591M1Z0
ACE ELECTRICAL EQUIPMENTS INDIA PVT LTD	33AAKCA3734E1Z0
ACE ELECTRONICS	07AANPK7213N2Z9
ACE ENGINEERING	24ABJFA1126D1Z4
ACE ENGINEERING & CHEMCALS PVT LTD	23AAGCA1527P1ZN
ACE ENGINEERING EXPERTS	20AAXFA3213G1ZU
ACE ENGINEERING WORKS	32ABFFA9331E1ZU
ACE ENGINEERS	27AACFA5709J1ZH
ACEE TUBES PVT LTD	33AAKCA4967B1ZT
ACE FACADE PVT LTD	21AAUCA2815Q1ZA
ACE FORGE PVT LTD	29AABCA7549Q1ZW
ACE INDIA NETWORK.	34AJHPJ1426H1ZJ
ACEIND INDUSTRIES	33AANFA3829J1ZC
ACEINOTEC MANUFACTURING PVT LTD	29AALCA6168R1ZN
ACE INTERNATIONAL	06AFGPK5854B1ZN
ACE INTERNATIONAL LLP	07AATFA3147K1Z4
ACE INTERNATIONAL LLP	27AATFA3147K1Z2
ACELA HEALTHCARE PVT LTD	24AAGCA0575M1ZL
ACE MARINETECH	24ABQFA4523K1ZB
ACE MOLD SYSTEMS PVT LTD	07AAVCA1145J1ZG
ACE MULTI AXES SYSTEMS LTD	29AACCA3964A1ZX
ACE MULTI AXES SYSTEMS LTD UNIT-1	29AACCA3964A1ZX
ACE NONWOVEN PVT LTD	27AAMCA8030H1ZM
ACE PNEUMATICS PVT LTD	27AAOCA0377M1Z7
ACE POLYBOND PVT LTD	27AACCA4669G1ZL
ACEPRO INTERNATIONAL PVT LTD	18AAICA6172G1ZK
ACE REDMEDIES PVT LTD	27AAMCA9879N1ZI
ACE REMEDIES	27AAMCA9879N1ZI
ACE REMEDIES PVT LTD	27AAMCA9879N1ZI
ACER INDUSTRIES	27ACDPK9465C1ZJ
ACE TECHNOLOGIES	03AAPFA4183P1Z0
ACETRON ENTERPRISE PVT LTD	27AAJCA3688A1ZP
ACETRON ENTERPRISES PVT LTD	27AAJCA3688A1ZP
ACETRON TRADE LLP	27ABHFA5082A1ZR
ACEVISION CHEMICALS PRIVATE LIMITED	09AAOCA4036H1ZK
ACEY ENGG PVT LTD (PANTNAGAR)	05AABCA9565G1ZN
ACEY ENGINEERING PVT LTD	05AABCA9565G1ZN
ACEY ENGINEERING PVT LTD	24AABCA9565G1ZN
ACEY ENGINEERING PVT LTD	27AABCA9565G1ZH
ACG PAM PHARMA TECHNOLOGIES PVT LTD	27AAACP4776H1Z6
ACHAL AMIT CO	09AABFA4109P1ZC
ACHIEVE HYDRAULICS & PNEUMATICS PVT LTD	27AANCA9078L1ZU
ACHIEVER APPARELS P LTD	06AAECA5698K1Z7
ACHIEVE TECHNOCAST PVT LTD	24AAFCA0171J1Z0
ACHIEVO ENGINEERING COMPONENTS PVT LTD	27AAGCA3707M1ZJ
ACHINT & APARNA AGRO PRODUCT PVT LTD	05AAPCA9595A1ZF
ACHINTYA HEALTHCARE PVT LTD	09AADCI9879H1ZU
ACHYUT HEALTHCARE PVT LTD	24AABCA3138P1ZN
ACI CLEAN ENERGY PVTLTD	27AAICA1854D1ZW
ACIT MITTAL PRIVATE LIMITED	07AARCA4492J1Z4
ACKURA MACHINING SOULTION	33ABGFA0064M1ZM
ACLARIS THERAPEUTICS INC	07DOAPS2092H1ZT
A CLASS FASTENERS	06AFWPD7583A1ZA
ACME AUTO LTD	06AACCA4888R1ZX
ACME AUTO PRIVATE LIMITED	24AACCA4888R1ZZ
ACME AUTO PVT LTD	06AACCA4888R1ZX
ACME CLEANTECH SOLUTION PVT LTD	10AAECA0914A1ZU
ACME CLEANTECH SOLUTIONS LTD	05AAECA0914A1ZL
ACME DIE SYSTEMS PVT LTD	07AAECA6692H1ZG
ACMEDIX PHARMA LLP	24ABLFA8363L1Z0
ACME DRINKTEC SOLUTIONS LLP	07ABJFA5594R1ZJ
ACME EXPORT	09AFGPM5878M1ZK
ACME EXPORTS INDIA	09AFGPM5878M1ZK
ACME FASTENERS PVT LTD	27AABCA3660L1ZM
ACME FASTENRS PVT LTD	07AABCA3660L2ZN
ACME FASTNERS PVT LTD	33AABCA3660L1ZT
ACME FORGINGS	03AACFA4418Q1ZH
ACME FORMULATIONS PVT. LTD.	02AAECA7994C1ZT
ACME GENERICS LLP	02ABCFA2649A1Z9
ACME GENERICS LTS	02ABCFA2649A1Z9
ACME GENERICS PRIVATE LIMITED	02AAVCA5625M1ZB
ACME GENRICS LLP	02ABCFA2649A1Z9
ACME INDUSTRIES	05AATFA1164G1ZK
ACME INDUSTRIES	18AATFA1164G1ZD
ACME LIFE TECH LLP	02ABCFA4424F1Z6
ACME LIFETECH LLP	02ABCFA4424F1Z6
ACME PET PACKAFING INDIA PVT LTD	23AAJCA1680Q1ZC
ACME PROCESS HEAT FURNASS PVT LTD	06AAACA0224D1ZM
ACME SAFE INDIA PVT LTD	07AAICA8266H1ZE
ACME TOOLS	27AAHFA1273A1Z0
ACNA DYE CHEM PVT LTD - VALSAD	24AAFCA5769E1ZP
ACORN CHEMIGREEN PRIVATE LIMITED	09AAJCA9294J1ZY
ACOUSTIC COMPONENTS PVT LTD	30AAHCA2865P1ZG
ACOUSTICS CHANDIGARH	04AABCU9603R1ZV
ACP INDUSTRIES LTD	37AABCA4804E1Z4
ACQUAL ENGINEERING	07ABBFA6842L2Z9
ACRIFAB P LTD	24AALCA5878L1Z2
ACROCARE LIFESCIENCES PVT LTD	27AATCA7855P1ZJ
ACRON PHARMACEUTICALS	24AAEFA5791L1Z7
ACROPOLIS INDUSTRIES	27AAUPA1354R1Z5
ACRYSIL STEEL LTD	24AAICA4335M1ZL
ACS HYDRAULICS PVT LTD	27AACCA8164E1ZR
ACS PHARMACEUTICALS	29AAQFA1425M1Z4
A C SPORTS	19AAZFA3413G1Z9
A C T AGRO CHEM PVT LTD	24AADCA3633R1ZH
ACT AGRO-CHEM PVT LTD	24AADCA3633R1ZH
ACTIA INDIA PVT LTD	09AADCA6944R1ZX
ACTION CONSTRUCTION EQUIPMENT LTD	06AAACA6189P1Z5
ACTIS HEALTHCARE	24AAQFA6742D1ZJ
ACTIVAA TECHNOCONTROLS PVT LTD	27AAGCA6470P1Z3
ACTIVE AUTOMATION PVT LTD	24AAGCA7268M1Z9
ACTIVE CARBON INDIA PVT LTD	36AABCA7237P1ZA
ACTIVE CHROMEWELL EXHAUST PVT LTD	27AALCA4317J1ZK
ACTIVE CHROMEWELL EXHAUST PVT. LTD.	27AALCA4317J1ZK
ACTIVE CLOTHING CO PVT. LTD	03AADCA4562D1Z8
ACTIVE DINEX EMISSON	27AATCA3104B1Z2
ACTIVE ENGINEERING COPMPNY	24ABGFA1104Q1ZM
ACTIVE ENGINEERS	24AAKFA8192P1ZS
ACTIVE ENTERPRISES	24AAIFA8929N1ZX
ACTO CONTROL INDIA PVT LTD	27AAACA5120C1ZF
ACTUACION NUTRICION PVT LTD	03AARCA2647K1ZH
ACTUARIAL HUB LLP	09ABOFA5709M1ZV
ACTURAA INDIA PVT LTD	33AAVCA0861F1ZP
ACUBE FASTENERS	27APTPS1418Q1ZY
ACULIFE HEALTHCARE PRIVATE LIMITED	24AAMCA8542Q1Z0
ACULIFE HEALTHCARE PVT LTD	24AAMCA8542Q1Z0
ACUMEN LIFESCIENCES LTD	23AAXFA8257A1ZE
ACURA LABS (P) LTD.	36AAECA8592N1ZZ
ACURA LABS PVT LTD	36AAECA8592N1ZZ
ACURMED LIFE ACIENCE	19AACCB3274E2ZT
ACUS IMPEX P LTD	07AADCA0791J1ZO
ACUTE ANGLE ENGINEERING	24ABLFA0887F1ZG
ACUVA PHARMACEUTICALS	21AARCA4748B1ZW
ACVENTA RESEARCH LABS PVT LTD	07AAGCA4051J1ZS
ADAM FABRIWERIK P LTD	27AAACA5697C1ZP
ADANI GREEN ENERGY LIMITED	08AAGCT3600E1ZP
ADANI PHARMA CHEM P LTD	24AADCA2201R1ZV
ADANI WILMAR LTD	27AABCA8056G1ZP
ADAPT MARKETING & SALES OPC PRIVAET LTD	09AARCA2619P1ZZ
ADAPT MOTORS PRIVATE LIMITED	36AANCA8077B1ZJ
ADAPT MOTORS PVT LTD302 PLOT NO.462/463	36AANCA8077B1ZJ
ADARE FOOD INGREDINTS PRIVATE PVT LTD	24AANCA9350R1ZX
ADARSHA CONTROL & AUTOMATION PVT LTD	29AAGCA5594G1ZB
ADARSHA CONTROL SYSTEMS PVT LTD	29AAGCA5594G1ZB
ADARSHA SALES CORPORATION	27AADFA2452M1ZG
ADARSH ENTERPRISE NEW DELHI	07ABOPC1220H1Z5
ADARSH ENTERPRISES	07ABOPC1220H1Z5
ADARSH MOTORS	27AABFA2042D1Z7
ADARSH SALES CORPORATION	05ACKPJ8965H1Z6
ADARSH TUBES AND MACHINERY CORPORATIO	09ABFFA1359J1ZC
A DAYAL DRILLING PVT LTD	24AAMCA4301P1ZL
ADCL-FAFECO ENGINEEING PVT LTD	27AALCA2645R1Z1
ADCON	19ABTFA4218N1ZT
ADCON INSTRUMENT PVT LTD	06AAACA7942A1Z5
ADDAGUDI EXPORT P LTD PLOT N60C	36AABCA7218G1ZW
ADD BIOTEC	27AACCA0687L1ZG
ADDENDA CHEMICAL INDIA PVT LTD	06AAPCA8845F1ZC
ADDII BIOTECH	02AAKCA8353P1Z9
ADDII BIOTECH P LTD	02AAKCA8353P1Z9
ADD INNOVATIONS PRIVATE LIMITED	09AANCA7090A1ZN
ADDON ENGINEERING PVT LTD	06AACCA1256H1Z2
ADD PENS PRIVATE LIMITED	24AACCA3323R1ZN
ADDPLUS LIFE SCIENCES	24AAPFA2310Q1ZD
ADD TECHNOLOGIES LTD	29AAACI3523P1Z9
ADDVERB TECHNOLOGIES PVT LTD	09AAOCA5226F2ZL
ADDWATT POWER SOLUTIONS PVT LTD	18AAMCA3320N1ZH
ADELA ELECTRICAL PRIVATE LTD	06AACCK9062F1ZK
ADELA ELECTRICALS PRIVATE LIMITED	06AACCK9062F1ZK
ADELA ELECTRICALS PVT LTD	06AACCK9062F1ZK
A D ELECTRO STEEL CO PVT LTD	19AACCA1827A1Z8
ADELSON LIFE CARE PVT LIMITED	08AASCA1763D1ZM
ADELSON LIFE CARE PVT LTD	08AASCA1763D1ZM
ADESHWAR MEDITEX PVT LTD	27AAGCA2560A1Z7
AD GIFT RESOURCES	07AEXPD6031K1Z7
AD GREEN MOTORS	34AQAPB1205G1ZT
A D H AGENCIES	03AABFA7269E1ZS
ADHESIVE SPECIALITIES	24ABOFA7047E1ZH
ADHESIVE SPECIALITIES	29ABOFA7047E1Z7
ADHIAM THERMAL SYSTEMS&SOLUTIONS PVT LTD	27AAFCA4645P1Z7
ADHIGAVA NATURALS LLP	24ABOFA9496K1ZN
ADHI MANGALA FABRIE	33AAVFA0748A1ZR
ADHINI BIOTECH	36ABTFA6674L1ZL
ADHIRAJ FOKS PVT LTD	05AAOCA1694B1ZU
ADHIRAJ FORKS PVT LTD	05AAOCA1694B1ZU
ADH LABS PVT LTD	09AAICA9092M1ZX
ADHUNIK ELECTRO	05AAGCA8293A1ZV
ADHUNIK ELECTRRO CONTROL (P) LTD	05AAGCA8293A1ZV
ADHUNIK PACKAGERS P LTD	02AABCA3957A1ZD
ADHUNIK PACKAGERS PVT LTD	02AABCA3957A2ZC
ADHUNIK SALES	06ABWFA8384J1ZM
ADHUNIK YANTRA DYOG LTD	05AAACA1814D1ZI
ADHUNIK YANTRA UDYOG PVT LTD B2 SARA INDUSTRIAL ESTATE RAMPUR 248198	05AAACA1814D1ZI
ADHYA & CO	19AAKFA6350M1Z1
ADHYA DESIGN PVT LTD.	06AAMCA8549F1ZE
ADHYANTA ENGINEERING PRIVATE LIMITED	37AASCA2305D1ZX
ADHYA PHARMA P LTD	05AAECA9509M1ZF
ADICI TECHNO & SEALINGS PVT LTD	24AARCA5226C1ZX
ADICO ESCORTS AGRI EQUIPMENTS	24AAJCA7251M1ZF
ADIE BROSWON BREWERIES PVT LTD	03AAICA6463A1Z5
ADIENT INDIA PVT LTD	05AAACT6342D1ZQ
ADIGURU FOOD PROCESSING AND PACKAGING	21AGVPS3211L1Z6
ADIKAM INNOVATIONS LLP	06ABPFA0777Q1ZQ
ADILEC SYSTEMS	27AAQFA9234Q1ZL
ADIL ENTERPRISES	01AALFA8113B1Z7
ADINATH AGRO PROCESSED FOODS P LTD	27AABCA5470E1ZX
ADINATH CONTROLS PVT LTD	24AABCA6041R1ZJ
ADINATH FORGING PVT LTD	06AAFCA9879B1ZI
ADINATH INDUSTRIES	05AAEFA6033D1Z3
ADINATH INDUSTRIES	08AAEFA6033D1ZX
ADINATH INDUTRIES	08AAEFA6033D1ZX
ADINATH OFFSET	24ABJFA0266E1ZV
A & D INTERNATIONAL PVT LTD	08AADCR5816K1Z3
ADIREX PHARMACEUTICALS PVT LTD	19AANCA8957C1Z8
ADISH INTERNATIONAL	18AEHPJ9630A1ZO
ADISHIV FORGE PVT LTD	24AABCA8875F1ZM
ADISHRI ELECTROMECH PVT LTD	08AAICA3493N1Z4
ADIS LIFESCIENCES PVT LTD	09AAJCA6294L1Z0
ADISON POWER TECH PVT LTD	22AANCA7098J1Z8
ADISUN PHARMA PVT LTD	27AAPCA1083R1ZZ
ADITAYA MEDISALES COMPANY	09ABFFA8684E1Z5
ADITEK ENERGY	27ABIFA0566E1ZN
ADITHYA AUTOMOTIVE APPLICATION PVT LTD	09AAFCA8545E1ZL
ADITHYA ENGINEERING	33AAHFA8009Q1Z6
ADITI ENTERPRISES	27AEWPB5870R1ZH
ADITI PHARMACEUTICALS (CIPLA)	27AACCA0728Q1ZG
ADITI PHARMACEUTICALS PVT LTD	27AACCA0728Q1ZG
ADITI POWER EQUIPMENTS P LTD	27AAOCA7153K1Z7
ADITI TOYS PRIVATE LIMITED	24AAQCA3819C1ZV
ADIT PHARMA PVT LTD	24AAACA3653N1ZO
ADITSA HEALTHCARE INDIA PVT LTD	23AANCA5517A1Z5
ADITYA	19ABUFA2868B1Z5
ADITYA AUTOMATION	24ABFFA0689M1Z7
ADITYA AUTOMOTIVE APPLICATIONS PVT LTD	09AAFCA8545E1ZL
ADITYA AUTO PRODUCTS AND ENGG PVT LTD	33AABCA7045H1ZZ
ADITYA AUTO PRODUCTS & ENGG (INDIA) PVT LTD	29AABCA7045H1ZO
ADITYA AUTO PRODUCTS & ENGG INDIA PVT LTD	29AABCA7045H1ZO
ADITYA AUTO PRODUCTS & ENGG(I) PVT LTD	06AABCA7045H1ZW
ADITYA AUTO PRODUCTS & ENINEERING PVT LTD	29AABCA7045H1ZO
ADITYA DISPOMED PRODUCT	06AAECA1245Q1ZK
ADITYA ENGIMACH PVT LDT	24AAICA3588Q1Z0
ADITYA ENGINEERS	36AAOFA2372F1ZI
ADITYA ENTERPRISES	
ADITYA ENTERPRISES	09AAXFA9534C1Z2
ADITYA ENTERPRISES	27AAMFA5202E1ZU
ADITYA ENTERPRISES	27AATFA9806D1Z7
ADITYA ENTERPRISES	27ANQPK4841E1ZT
ADITYA FOODS AND DERIVATIVES	08ABHFA4086C1ZL
ADITYA FORGE	09AAMFA8670Q1ZH
ADITYA FURNITURE AND INTERIOR PVT LTD	27AAUCA9376J1ZQ
ADITYA GRAPHIC	27ACAPB6004H1Z8
ADITYA IMPEX	29BDWPA4906M1ZY
ADITYA MEDISALE COMPANY	09ABFFA8684E1Z5
ADITYA MEDISALES CORPORATION	27AAEFA2017R1ZC
ADITYA PACKAGING & CONSUL SERVICE PVT LTD	27AAECA6174G1ZN
ADITYA PACKAGING CONSULTING	27AAECA6174G1ZN
ADITYA PHARMA BHOPAL	23CLJPS3633R1ZF
ADITYAPUR ENTERPRISES	20AAEFA9497K1Z6
ADITYA SALES CORPORATION	07AAGFA2838Q1Z1
ADITYA SOLVENTS & CHEMICALS (INDIA ) PVT LT	29AAHCA8747L1ZY
ADITYA SOLVENTS & CHEMICALS (INDIA) PVT LTD	29AAHCA8747L1ZY
ADITYA SUPER SPECIALITY HOSPITAL & TRAUMA CENTER	23AASFA1069M1Z6
ADITYA TRADING	23ABJFA1523A1ZB
ADITYA VISION LIMITED	10AAECA0801E1ZS
A DIV OF FUTURE CONSUMER LIMITED	19AABCS0279B1ZL
ADK ENGINEERING & SOLUTION	24ABEFA1383M1ZF
A D KUMAR ENGG WORKS PVT LTD	06AADCA1980F1ZY
AD KUMAR ENGINEERING WORKS PVT	06AADCA1980F1ZY
AD KUMAR ENGINEERING WORKS PVT LTD	07AADCA1980F2ZV
ADL BLASTEK INDUSTRIES	08ABCFA2001J1Z0
ADLEY LAB LTD	03AADCA2182R1ZJ
ADLEY LAB LTD.	03AADCA2182R1ZJ
ADLISC MEDICAL INDIA P LTD	21AAJCS6832J1Z8
ADMACH AUTO INDUSTRIES (I) PVT LTD	33AACCA2729H1Z1
ADMARK TRADING	32ABUFA6741M1ZY
ADMECH EQUIPMENT INDIA P LTD	23AAPCA4708B1Z2
ADMED PHARMA P LTD	02AAUCA3078M1Z9
ADMI PHARMA	27ABVFA1633K1Z3
ADMIRE WHEELS PRIVATED LTD	05AASCA0051G1ZZ
ADMIRON LIFE SCIENCES PVT LTD	37AAJCA0140R1ZG
ADM JOINFLEX INDIA PVT LTD	27AABCI7104F1ZW
ADMS PACKAGING	09ABWFA2113M1Z3
ADNAN BROTHERS	19ADIPT5931G1Z5
ADNOVA HEALTHCARE PRIVATE LIMITED	24AANCA6671K1Z9
ADN PHARMACEUTICALS PVT LTD	27AAICA1780E1ZT
ADOBE HEALTHCARE	10ABQFA4866M1Z2
ADOBE METAL PRODUSTS	29AAHFA0046M1ZE
ADOKAN PHARMA	33ABQFA8921P1ZS
ADONIS LABORATORIES LTD	27AAACA5489J1ZC
ADONIS PHYTOCEUTICALS PVT LTD	07AALCA7173Q1ZW
ADONMO PRIVATE LIMITED	36AAOCA5720E1ZS
ADONMO PVT LTD	36AAOCA5720E1ZS
ADORA CARPET SPLENDOR P LTD	29AACCA7343K1ZF
ADORA PRODUCTS PVT LTD	27AAGCA0541D1Z8
ADORE MEDICAL PRIVATE LIMITED	08AASCA4572C1ZJ
ADOR FONTECH LIMITED	29AABCA1724H1ZY
ADOR MULTI PRODUCTS LTD PONDY	34AACCA7213N1ZP
ADORN WIRELINKS PVT LTD	24AAFCA5647K1ZJ
ADOR WELDING LTD	26AAACA9076B1ZW
ADOR WELDING LTD	27AAACA9076B1ZU
ADOUR SUPERSCIENCES PVT LTD	09AASCA6767H1ZY
A D PHARMACHEM P LTD	27AACCA6921F1ZW
ADP INTERIOR PVT LTD	09AAVCA6450E1ZD
ADR ALUPACK PVT LTD	23AAFCA9171Q1Z6
ADR AXLES INDIA PVT LTD	27AAOCA6972E1ZB
ADR AXLES INDIA PVT LTD.	27AAOCA6972E1ZB
ADR AXLES IND P LTD	27AAOCA6972E1ZB
AD RESOURCES PVT LTD	21AAJCA4913E1Z7
ADRHIM PHARMACEUTICALS LLP	24ABIFA0185F1ZS
ADRIS ELECTRIC PVT LTD	09AARCA7698G1ZT
ADROIT CONTROL ENGINEERS P LTD	06AADCA2142B1ZI
ADROIT ENGGINEERS	27AAUPP7177K1ZN
ADROIT ENGINEERING	27AAUPP7177K1ZN
ADROIT ENTERPRISES	27AALFA1231E1ZY
ADROIT INDUSTRIES LTD	23AAACA6850F1Z2
ADROIT POLYMERS	27AABPS9009G1ZL
ADROIT SYSTENS	27AAFFA0040F1Z5
ADRS EXPORTS PVT LTD	19AAICA5802B2Z0
ADSAR LABS	18ABHFA0732B1Z1
ADSON SYSTEMS PVT LTD	24AAPCA7772B1ZM
ADTHERA CONSUMER BRANDS P LTD	06AATCA5716B1ZS
ADTIYA PRIECITECH PVT LTD	36AAECA6974C1ZO
ADUMBER ENTERPRISE	06ABMFA0432H1ZS
ADUM HEALTHCARE	09AAWFA0964B1ZD
ADVAIT URJA OPC PVT LTD	21AARCA1973C1ZX
ADVANCE ADHESIVE SOLUTION	27AAKFA1351L1ZF
ADVANCE ANMOL METCOMP PVT LTD	06AAKCA5700E1Z3
ADVANCE CABLE TECHNOLOGIES	29AAFCA0181L1ZK
ADVANCE CABLE TECHNOLOGIES PVT LTD	29AAFCA0181L1ZK
ADVANCE CARBON AND ROTARY COMPONENTS	27AAEPM6691F1ZG
ADVANCE CARBON & ROTARY COMPONENTS	27AAEPM6691F1ZG
ADVANCE CATALYST PRIVATE LIMITED	27AAGCA3508A1Z9
ADVANCE CATALYST PVT LTD	27AAGCA3508A1Z9
ADVANCE CATAYST PRIVATE LIMITED	27AAGCA3508A1Z9
ADVANCE COMPONENTS & INSTRUMENTS PVT LTD	29AABCA1720D1ZA
ADVANCED BOLTING SOLUTIONS PVT LTD	27AAHCA0785E1ZR
ADVANCED EXPERTIES TECHNNOLOGEY	24AAHCA9685M1ZZ
ADVANCED HEALHCARE	24ABDFA1356K1ZN
ADVANCED HEALTH CARE	19CJGPS4018B2ZA
ADVANCE DIESEL ENGINES PVT LTD	24AABCA8874E1ZP
ADVANCED METALS INC	08ABNFA1454A1ZT
ADVANCED SILICONES PVT LTD	06AAKCA8134G1ZP
ADVANCED SILICONICS PVT LTD	06AAKCA8134G1ZP
ADVANCED SILICONS PVT LTD	06AAKCA8134G1ZP
