	sales_name	gstin	26as_name	tan
2996	united breweries ltd	27AAACU6053C1ZL	united breweries ltd	JLDU00179E
2997	united breweries ltd	30AAACU6053C1ZY	united breweries ltd	JLDU00179E
2998	united breweries ltd	32AAACU6053C2ZT	united breweries ltd	JLDU00179E
2999	united breweries ltd	33AAACU6053C1ZS	united breweries ltd	JLDU00179E
3000	united breweries ltd	36AAACU6053C1ZM	united breweries ltd	JLDU00179E
3001	united brewries ltd	03AAACU6053C1ZV	united breweries ltd	JLDU00179E
3002	united engineers india	18AADFU5474B1Z6	united engineers india	RKTU00625C
3003	united engineersindia	06AAAFU5245P1ZS	united engineers india	RKTU00625C
3004	united gears	06AAAFU3115A1ZY	united gears	RTKU00442B
3005	united tyre krafts pvt ltd	27AAACU2174Q1ZU	united tyrekrafts pvt ltd	PNEU05659D
3006	univentis medicare limited	02AABCU8299H1Z2	univentis medicare limited	PTLU10994E
3007	univentis medicare limited	09AABCU8299H1ZO	univentis medicare limited	PTLU10994E
3008	universal agro chemicals industries	27AABFU6939P1ZC	universal agro chemical industries	CALU02842A
3009	universal cables limited	30AAACU3547P1Z6	universal cables limited	BLRU00897B
3010	universal flexibles pvtltd	29AAACU0731D1ZQ	universal flexibles pvt ltd	BLRU01036A
3011	universal metaltek	09AACFU4460G1Z4	universal metaltek	DELU03920A
3012	universal precision screw	06AABFU6927B1ZD	universal precision screws	RTKU00655E
3013	universal twin labs	02AABFU5660M1Z2	universal twin labs	MUMU04151A
3014	uniworth enterprises llp	24AADFU5760A1ZI	uniworth enterprises llp	AHMU01920C
3015	uniza healthcare llp	24AAGFU3627F1ZB	uniza healthcare llp	AHMU03051G
3016	unnati pharmaceutials pvt ltd	02AAACU6175D1ZO	unnati pharmaceuticals pvt ltd	BRDU00296C
3017	unnati pharmaceuticals pvt ltd	27AAACU6175D1ZC	unnati pharmaceuticals pvt ltd	BRDU00296C
3018	unnati pharmaceuticals pvt ltd	27AAACU6175D1ZC	unnati pharmaceuticals pvt ltd	BRDU00296C
3019	usha commercial corporation	19AAAFU6719J1ZS	usha commercial corporation	CALU01154G
3020	usha international limited	36AAACT0066A1ZY	usha international limited	DELT04866B
3021	utkal autocoach private limited	20AAACU4068K2ZE	utkal autocoach private limited	CALU01727F
3022	utsav exim limited	08AAACU4003A1Z3	utsav exim limited	DELU02500B
3023	uttam sugar mills ltd	05AAACU2186Q2ZV	uttam sugar mills ltd	MRTU01012E
3024	uttam sugar mills ltd	27AAACU2186Q1ZQ	uttam sugar mills ltd	MRTU01012E
3025	uttam sugars mills ltd	05AAACU2186Q2ZV	uttam sugar mills ltd	MRTU01012E
3026	uttaranchal biotech limited	05AAACU8348Q1ZO	uttaranchal biotech limited	DELU03270B
3027	vahinie engineering	33AAKFV0070B1ZO	vahinie engineering	CMBV05729D
3028	vaishali auto engineering	24AAQFV0028D1ZF	vaishali auto engineering	AHMV07519B
3029	vaishali metals pvt ltd	08AAACV5752F1ZA	vaishali metals pvt ltd	JPRV00198C
3030	vaish industries	07AAJFV5862A1Z4	vaish industries	DELV12078D
3031	vaishno sons creations	09AATFV0776H1ZH	vaishno sons creations	MRTV06398A
3032	valencia apparels	09AAAFV9679G1ZI	valencia apparels	MRTV00906D
3033	valencia apparels	20AAAFV9679G1ZY	valencia apparels	MRTV00906D
3034	valeo motherson thermal commercial vehicles india ltd	09AAECM2630F1ZQ	valeo motherson thermal commercial vehicles india limited	DELM13210B
3035	valiant laboratories limited	27AAICV2239F1ZA	valiant laboratories limited	MUMV29635E
3036	valuetree retail llp	27AAPFV4011M1ZS	value tree retail llp	MUMV25562F
3037	vanamali organics private limited	36AAECV3577G1Z2	vanamali organics private limited	HYDV11823A
3038	vardhman electrical appliances	06AAAFV3196L1ZT	vardhman electrical appliances	RTKV04752G
3039	varmora international	24AAIFV4165F1Z5	varmora international	RKTV01749G
3040	varun benerages ltd	07AAACV2678L1ZW	varun beverages ltd	JPRV00228E
3041	varun beverages limited	03AAACV2678L2Z3	varun beverages limited	RCHV00827B
3042	varun beverages limited	08AAACV2678L1ZU	varun beverages limited	RCHV00827B
3043	varun beverages limited	20AAACV2678L1Z8	varun beverages limited	RCHV00827B
3044	varun beverages limited	33AAACV2678L1Z1	varun beverages limited	RCHV00827B
3045	varun beverages ltd	06AAACV2678L1ZY	varun beverages ltd	JPRV00228E
3046	varun beverages ltd	08AAACV2678L1ZU	varun beverages ltd	JPRV00228E
3047	varun beverages ltd	09AAACV2678L1ZS	varun beverages ltd	JPRV00228E
3048	varun beverages ltd	10AAACV2678L2Z8	varun beverages ltd	JPRV00228E
3049	varun beverages ltd	19AAACV2678L1ZR	varun beverages ltd	JPRV00228E
3050	varun beverages ltd	21AAACV2678L1Z6	varun beverages ltd	JPRV00228E
3051	varun beverages ltd	23AAACV2678L1Z2	varun beverages ltd	JPRV00228E
3052	varun casting co	24AAMFV5464H1ZT	varun casting co	RKTV02516D
3053	vasantha tool crafts private limited	36AAACV8207F1ZF	vasantha tool crafts private limited	HYDV00539A
3054	vasuki flowtech private limited	20AACCV4999A1ZH	vasuki flowtech private limited	RCHV00372B
3055	vbros auto pvt ltd	06AAACV9336K1ZZ	vbros auto pvt ltd	DELV02821A
3056	vdh organics pvt ltd	09AABCV5910E1ZH	vdh organics pvt ltd	MRTV00123E
3057	ve commercial vehicles limited	09AABCE9378F2Z9	ve commercial vehicles limited	BPLV01621E
3058	ve commerical vehicles limited	21AABCE9378F1ZO	ve commercial vehicles limited	BPLV01621E
3059	vectus industries limited	29AACCV5516B1ZI	vectus industries limited	BPLV01607E
3060	vedanta foundation	27AABTS7173D1ZE	vedanta foundation	MUMS20531A
3061	vedic ayurcure health and retails private limited	09AAGCV6196F1ZU	vedic ayurcure health and retails private limited	MRTV04405C
3062	vee aar packers	07AADFV5118K1Z0	vee aar packers	DELV06613F
3063	veeline media ltd	02AAACV9139N2ZZ	veeline media ltd	SRTV04170F
3064	veeline media ltd	24AAACV9139N1ZU	veeline media ltd	SRTV04170F
3065	veer health care limited	24AAACN1407B1ZC	veerhealth care limited	MUMN04114F
3066	vegetal bio actives private limited	09AAECV8843R1Z9	vegetal bioactives private limited	LKNV06454A
3067	veljan denison limited	36AAACH6114P1ZE	veljan denison limited	HYDD01378G
3068	veljan hydrair limited	36AAACV9608A1ZI	veljan hydrair limited	HYDV02032C
3069	vem technologies pvt ltd	36AABCV0595K1Z0	vem technologies pvt ltd	HYDV01011D
3070	vending updates india pvt ltd	09AAACV9306R1ZL	vending updates india pvt ltd	DELV02695A
3071	venkatachalapathi traders	29AACFV1204F1ZJ	venkatachalapathy traders	CMBV03940G
3072	venkys india limited	27AAACW1300L1ZK	venkys india limited	PNEV04284A
3073	venus remedies ltd	02AAACV6524H1ZM	venus remedies ltd	PTLV10517D
3074	vero leder	33AAMFV8704E1Z3	vero leder	CHEV13761G
3075	versatile enterprises p ltd	03AAACV5820G1ZP	versatile enterprises pvt ltd	JLDV00516F
3076	vhb mediscience limited	05AACCV5903E1ZN	vhb medisciences limited	MRTV01263D
3077	vibgyor international pvt ltd	07AAACV0110H1ZY	vibgyor international pvt ltd	DELV04846C
3078	vibracoustic india private limited	03AABCS7623P1Z3	vibracoustic india private limited	PTLT13384A
3079	vibrant flexitek	09AARFV0468Q1Z3	vibrant flexitek	AHMV08883A
3080	victora automotive private limited	05AAHCV3579R1ZF	victora automotive private limited	DELV21488F
3081	view paker technology india private limited	34AAFCV0265N1Z3	view paker technology india private limited	RTKV03840E
3082	vigor plast india private limited	24AAECV7222L1Z6	vigor plast india private limited	RKTV03583G
3083	vijai electricals limited	05AAACV7259B1ZI	vijai electricals limited	MRTV01573F
3084	vijayasri chemicals	36AACFV7229A1ZD	vijayasri chemicals	HYDV00956E
3085	vijayasri organics	36AADFV2385C1Z9	vijayasri organics	HYDV02587E
3086	vijayasri organics private limited	37AACCV0993N1ZP	vijayasri organics private limited	HYDV04245D
3087	vijay shree textiles pvt ltd	33AABCV0935F1ZP	vijay shree textiles pvt ltd	CALV01315G
3088	vijaywargi infra engineers private limited	27AAECV3633P1ZT	vijaywargi infra engineers private limited	NGPV04930C
3089	viking garment	06AABFV9764D1ZZ	viking garments	RTKV00573G
3090	vikram aromatics	26AAEFV4410H1ZD	vikram aromatics	MUMV10867D
3091	vikram woollens	23AAACG4464B7Z0	vikram woollens	BPLV00193E
3092	vikrant auto suspension	24AAAFV1062B1ZV	vikrant auto suspensions	MUMV00690E
3093	vikrant electronics	02AAEFV4080B1ZP	vikrant electronics	DELV14467F
3094	vikrant life sciences pvt ltd	07AAACV4220C1ZX	vikrant life sciences p ltd	DELV07341F
3095	vimal industrial corporation	27AARFV4705E1ZY	vimal industrial corporation	MUMV26942G
3096	vinati organics limited	27AAACV6538K1ZX	vinati organics limited	MUMV10590G
3097	vinayak enterprieses	03AAFFV9691K1ZK	vinayak enterprises	CALV05227F
3098	vinayak enterprises	19AFHPJ7944L1ZS	vinayak enterprises	CALV05227F
3099	vinayak enterprises	26AABFV4516F1ZD	vinayak enterprises	CALV05227F
3100	vinayak pharma corp	19AAKFV8870H1ZE	vinayak pharma corp	CALV04935A
3101	vindhya telelinks limited	06AAACV7757J1ZW	vindhya telelinks limited	JBPV00061F
3102	vintech polymers pvt ltd	19AABCV9051G1Z4	vintech polymers pvt ltd	CALV01852E
3103	vintek circuits india pvt ltd	06AABCV8255A1ZJ	vintek circuits india pvt ltd	DELV05676G
3104	vippy industries ltd	23AABCV1297N2ZZ	vippy industries ltd	BPLV00877C
3105	viraj packaging solutions	09AAQFV8185P1ZS	virat packaging solutions	DELV13026G
3106	viraj syntex private limited	09AABCV1571F1ZE	viraj syntex private limited	KNPV01240B
3107	viral industries	27AABFV8835H1ZT	viral industries	MUMV06618D
3108	virat packaging solutions	07AAKFV4454F1ZZ	virat packaging solutions	DELV13026G
3109	virchow biotech pvt ltd	36AABCV2578A1ZI	virchow biotech pvt ltd	HYDV01032D
3110	virchow biotech pvtltd	36AABCV2578A1ZI	virchow biotech pvt ltd	HYDV01032D
3111	virgin exports	33AAKFV1535H1Z8	virgin exports	CHEV11878G
3112	vishal enterprise	18AATFV9689F1Z0	vishal enterprise	AHMV02603G
3113	vishal enterprise	24AAEFV1024F1ZP	vishal enterprise	AHMV02603G
3114	vishal enterprises	04AAFFV3240C1ZQ	vishal enterprise	AHMV02603G
3115	vishal enterprises	27ABDPP2237L1ZH	vishal enterprise	AHMV02603G
3116	vishal print trader pvt ltd	27AAACV2814N1Z4	vishal print traders pvt ltd	MUMV05216B
3117	vishva electrotech limited	19AACCV9292L1ZH	vishva electrotech limited	CALV02880D
3118	vision medicare industries	07AANFV3928K1ZK	vision medicare industries	DELV15771A
3119	vissco rehabllitation aids pvt ltd	24AAACV1476C1ZP	visco rehabilitation aids pvt ltd	MUMV10066A
3120	viswaat chemicals ltd	27AAACV4184B1ZI	viswaat chemicals ltd	MUMV09746C
3121	viswat chemicals ltd	27AAACV4184B1ZI	viswaat chemicals ltd	MUMV09746C
3122	vitromed healthcare	08AAGFS5241M1ZU	vitromed healthcare	JPRS05072E
3123	vittoria designs private limited	24AAECV7221K1Z9	vittoria designs private limited	RKTV02293E
3124	vivek plastic	24AAHFV9914B1Z7	vivek plastic	SRTV02700F
3125	vivid plastics private limited	36AADCV1684P1ZO	vivid plastics private limited	HYDV08567G
3126	v k brother	09AABFV4478L1ZJ	v k brothers	KNPV00126A
3127	v k brothers	09AABFV4478L1ZJ	v k brothers	KNPV00126A
3128	v k industries	09AOHPV7425B1ZR	v k industries	MUMV07795E
3129	v k industries	18AADFV1419P1ZR	v k industries	MUMV07795E
3130	v k industries	26AADFV1419P1ZU	v k industries	MUMV07795E
3131	vkl seasoning private limited	27AAGCA8622D1ZU	vkl seasoning private limited	MUMA38007E
3132	v l polymers	06AAIFV3563B2ZA	v l polymers	RTKV03407F
3133	vodafone idea limited	07AAACB2100P1ZZ	vodafone idea limited	MRTI00669E
3134	vodafone idea limited	08AAACB2100P1ZX	vodafone idea limited	MRTI00669E
3135	vodafone idea limited	09AAACB2100P3ZT	vodafone idea limited	MRTI00669E
3136	voltas limited	05AAACV2809D1ZS	voltas limited	MUMV07842C
3137	vrag fils airlaid private limited	27AAGCV1288A1ZF	vrag fils airlaid private limited	PNEV15163B
3138	vrs foods limited	09AACCV4731A1ZN	vrs foods limited	MRTV01200D
3139	vrs foods limited	23AACCV4731A1ZX	vrs foods limited	MRTV01200D
3140	vsm agro	05AAQFV1412K1Z2	vsm agro	MRTV05138A
3141	vsp industries	36AADFV1901C1ZP	vsp industries	HYDV02741E
3142	vst tillers tractors ltd	29AAACV5930H1Z6	vst tillers tractors ltd	CHEV17792F
3143	vst tillers tractors ltd	33AAACV5930H1ZH	vst tillers tractors ltd	CHEV17792F
3144	vst tillers tractors ltd	29AAACV5930H1Z6	vst tillers tractors ltd	CHEV17792F
3145	vst tillers tractors ltd m	29AAACV5930H1Z6	vst tillers tractors ltd	CHEV17792F
3146	vst tillers troctors ltd	29AAACV5930H1Z6	vst tillers tractors ltd	CHEV17792F
3147	vtac energy solutions	24AAQFV9699A1ZI	vtac energy solutions	CALV05978A
3148	vtm limited	33AAACV3775E1ZG	vtm limited	MRIV00353D
3149	vulcanis llp	24AAUFV0946N1ZF	vulcanis llp	BRDV03452B
3150	vyali international	23AAKFV1624K1Z4	vyali international	BPLV02562A
3151	waheguru rubber manufacturing co pvt ltd	19AAACW3058P1ZQ	waheguru rubber manufacturing co pvt ltd	CALW00871D
3152	wallace pharmaceuticals pvt ltd	27AAACW1667Q1ZO	wallace pharmaceuticals pvt ltd	BLRW00502F
3153	wanbury limited	27AABCP5939P1ZP	wanbury limited	MUMP12825B
3154	warrior hoseries	33AAAFW4078Q1ZM	warrior hosieries	CMBW03246F
3155	warrior hosieries	33AAAFW4078Q1ZM	warrior hosieries	CMBW03246F
3156	waves biotech pvt ltd	07AAACW3860D1ZI	waves bio tech pvt ltd	DELW00896A
3157	weener empire plastics private limited	05AAACE5238K1ZP	weener empire plastics private limited	MUMW04781A
3158	weldflow engineers	24AABFW0315P1Z6	weldflow engineers	BRDW00182A
3159	wellmann industrial engineering	09AADFW5652M1ZK	wellmann industrial engineering	MRTW01265F
3160	well worth distributors	19AACFW9998D1ZE	well worth distributors	CALW04424A
3161	well worth pharmaceuticals	19AAAFW7197A1ZZ	well worth pharmaceuticals	CALW00192D
3162	wendt india limited	33AAACW1410D1Z5	wendt india limited	BLRW00459E
3163	west bengal chemical industries limited	19AAACW2616D1ZL	west bangal chemical industries limited	CALW00210A
3164	western india cashew company pvt ltd	32AAACW3202B1Z9	western india cashew company pvt ltd	CMBW03002G
3165	western refrigeration p ltd	36AAACW0012H1ZV	western refrigeration pvt ltd	MUMW02349E
3166	western refrigeration pvt ltd	24AAACW0012H1Z0	western refrigeration pvt ltd	MUMW02349E
3167	western refrigeration pvt ltd	26AAACW0012H1ZW	western refrigeration pvt ltd	MUMW02349E
3168	western refrigeration pvt ltd	27AAACW0012H1ZU	western refrigeration pvt ltd	MUMW02349E
3169	western refrigeration pvt ltd	37AAACW0012H1ZT	western refrigeration pvt ltd	MUMW02349E
3170	wheel flexible packaging	26AAAFW2971Q1ZJ	wheel flexible packaging	SRTW00056A
3171	wheels india limited	33AAACW0315K1ZO	wheels india limited	RTKW00168A
3172	white gold agro products	18AADFW3590Q1ZC	white gold agro products	SHLW00309B
3173	wilshire healthcare	23AABFW6143R1ZQ	wilshire health care	BPLW00334F
3174	wilshire pharmaceuticals pvt ltd	23AABCW0051B1Z6	wilshire pharmaceuticals p ltd	BPLW00273A
3175	window mechanix private limited	08AACCW5370N1ZS	window mechanix private limited	JPRW00559G
3176	windsor export	06AAAFW1072G1ZG	windsor exports	DELW00514D
3177	windsor exports	06AAAFW1072G1ZG	windsor exports	DELW00514D
3178	windston springs pvt ltd	27AAACW0542J1ZE	windston springs pvt ltd	MUMW01580F
3179	wings automobiles products pvt ltd	06AAACW1001C1Z9	wings automobile products pvt ltd	RTKW00114C
3180	wings biotech llp	02AAAFW9631P1ZS	wings biotech llp	DELW01925A
3181	wings pharmaceuticals pvt ltd	02AAACW0963B2ZX	wings pharmaceuticals p ltd	DELW00269D
3182	win medicare pvt ltd	07AAACW0631J1ZI	win medicare pvt ltd	DELW01075E
3183	win medicare pvt ltd	09AAACW0631J1ZE	win medicare pvt ltd	DELW01075E
3184	win medicare pvt ltd	27AAACW0631J1ZG	win medicare pvt ltd	DELW01075E
3185	win medicare pvt ltd	29AAACW0631J1ZC	win medicare pvt ltd	DELW01075E
3186	winner weaving mills pvt ltd	33AAACW4591P1ZS	winner weaving mills pvt ltd	MRIW00033F
3187	winsome textile ind ltd	02AAACW1910G1ZZ	winsome textile ind ltd	PTLW10079G
3188	winstar rubber products	29AAAFW7696L1Z7	winstar rubber products	BLRW00765C
3189	wintac limited	29AAACR8613H1Z8	wintac limited	BLRW00252A
3190	wipro enterprises private limited	33AAJCA0072C1ZC	wipro enterprises private limited	BLRA17777E
3191	witzenmann india pvt ltd	33AAACH7739L1ZB	witzenmann india pvt ltd	CALW02488D
3192	wizards makers and packers llp	29AACFW7782R1ZY	wizard makers and packers llp	BLRW02357F
3193	wmw metal fabrics ltd	08AAACW2620D1ZS	wmw metal fabrics ltd	JPRW00027G
3194	wonder fibromats limited	36AAHFK6645E1Z9	wonder fibromats limited	DELW02745B
3195	workcell solutions private limited	27AAFCT1549R1ZN	workcell solutions private limited	MUMW04874C
3196	wpil ltd	09AAACW2892B1ZC	wpil ltd	MRTW00011E
3197	writable instruments llp	27AACFW6525C1ZA	writable instruments llp	PNEW02853E
3198	wudhouse designs pvt ltd	27AAACW5136E1ZH	wudhouse designs pvt ltd	MUMW02173D
3199	xcellent lite llp	27AAAFX2637C1ZE	xcellent lite llp	PNEX00194F
3200	xeno pharmaceuticals private limited	33AAACX0733E1ZU	geno pharmaceuticals private limited	BLRG15345B
3201	xlar enterprises	09AAAFX2161M1ZW	xlar enterprises	MRTX00076G
3202	xlar enterprises	27AAAFX2161M1ZY	xlar enterprises	MRTX00076G
3203	ya auto industries	05AABFY7924L1ZR	y a auto industries	DELY02005D
3204	yash appliances	02AAAFY8032E1ZK	yash appliances	PTLY10137B
3205	yash compostables limited	09AAACY6672M1ZL	yash compostables limited	KNPY01118F
3206	yashoda industries	27AAAFY4678A1Z4	yashoda industries	PNEY01496F
3207	yash pakka limited	09AAACY0482H1Z8	yash pakka limited	KNPY01009B
3208	yash pharma laboratories pvt ltd	05AAACY0279L1Z4	yash pharma laboratories pvt ltd	MUMY01287G
3209	yathartha yantra udyog	06ACPPJ0188D1ZO	yathartha yantra udyog	RTKY00133A
3210	yazaki india private limited	27AAACT5570F1ZC	yazaki india private limited	PNET01192C
3211	yellow gold components	24AABFY4241N1ZZ	yellow gold components	RKTY00295B
3212	yen flexi pack	36AAAFY5479P2Z8	yen flexi pack	HYDY00421B
3213	yma packaging	09AACFY5817F1ZZ	yma packaging	MRTY00747F
3214	yogeshwar polymers	24AAAFY1544R1ZS	yogeshwar polymers	AHMY00030C
3215	yogya enterprises	09AHBPS7429M1ZO	yogya enterprises	AGRY10101A
3216	yoke corporation	27AAAFY2167N1ZP	yoke corporation	MUMY01436B
3217	yy harness co	07AABFY7318Q1ZH	yy harness co	DELY01904A
3218	zavenir developers private limited	07AAACZ4084G1Z7	zavenir developers private limited	DELZ00690E
3219	zeco aircon limited	06AAACZ0195N1ZY	zeco aircon limited	DELZ00302B
3220	zee laboratories	02AAAFZ3536G1ZG	zee laboratories	PTLZ10076D
3221	zee laboratories	06AEHPM9586J1ZS	zee laboratories	PTLZ10076D
3222	zenith international	24AAAFZ5391B1ZB	zenith international	RKTZ00053E
3223	zenith wire industries	26AAAFZ0490M1ZU	zenith wire industries	MUMZ01132F
3224	zeon health industries	27AAAFZ5218P1ZM	zeon health industries	MUMZ01842B
3225	zeonhealth industries	27AAAFZ5218P1ZM	zeon health industries	MUMZ01842B
3226	zep infratech limited	09AAACZ0279K1ZX	zep infratech limited	MRTZ00410E
3227	zetwerk manufacturing businesses private limited	06AABCZ1506C1ZV	zetwerk manufacturing businesses private limited	BLRZ11985B
3228	zetwerk manufacturing businesses private limited	29AABCZ1506C1ZN	zetwerk manufacturing businesses private limited	BLRZ11985B
3229	zetwerk manufacturing businesses private limited	33AABCZ1506C1ZY	zetwerk manufacturing businesses private limited	BLRZ11985B
3230	zeus biotech private limited	29AAACZ0569N3ZM	zeus biotech private limited	BLRZ00265G
3231	zexprim pharmacls private limited	19AABCZ2040F1ZJ	zexprim pharmacls private limited	CALZ00684F
